player.id,season_id,season,games,minutes
31885,42,2019_2020,1,54.58485
32185,42,2019_2020,2,191.1548
32480,42,2019_2020,6,271.3177167
32670,42,2019_2020,2,161.8642167
32953,42,2019_2020,1,26.43223333
34515,42,2019_2020,1,24.47235
40881,42,2019_2020,1,98.35588333
41116,42,2019_2020,1,82.46616667
41125,42,2019_2020,1,29.60795
3023,4,2018_2019,2,190.9506667
3042,4,2018_2019,2,105.8060667
3109,4,2018_2019,13,476.88085
3236,4,2018_2019,1,76.20176667
3245,4,2018_2019,1,65.48778333
3313,4,2018_2019,2,156.5003167
3437,4,2018_2019,2,87.9684
3457,4,2018_2019,1,93.99101667
3477,4,2018_2019,1,34.49031667
3497,4,2018_2019,1,96.23358333
3501,4,2018_2019,31,1946.295083
3508,4,2018_2019,1,8.1302
3509,4,2018_2019,1,94.96801667
3551,4,2018_2019,2,91.04775
3610,4,2018_2019,2,57.49221667
3625,4,2018_2019,1,78.17781667
3990,4,2018_2019,1,95.15005
3991,4,2018_2019,2,107.3218667
4346,4,2018_2019,1,93.1021
4367,4,2018_2019,1,11.04795
4407,4,2018_2019,1,22.9838
4447,4,2018_2019,1,78.56626667
4546,4,2018_2019,2,132.9313
4629,4,2018_2019,1,96.23358333
4712,4,2018_2019,2,39.30653333
4926,4,2018_2019,1,19.59941667
5186,4,2018_2019,2,177.9396
5198,4,2018_2019,2,109.1119167
5199,4,2018_2019,2,191.2324833
5201,4,2018_2019,1,94.96801667
5203,4,2018_2019,33,2662.03865
5211,4,2018_2019,33,2937.38325
5213,4,2018_2019,33,3125.6455
5214,4,2018_2019,2,172.87325
5217,4,2018_2019,1,54.79843333
5218,4,2018_2019,1,81.17543333
5246,4,2018_2019,31,2781.215217
5249,4,2018_2019,1,95.0739
5259,4,2018_2019,1,95.0739
5463,4,2018_2019,1,94.96801667
5470,4,2018_2019,32,2586.755317
5477,4,2018_2019,25,1586.610867
5484,4,2018_2019,1,96.15858333
5485,4,2018_2019,1,94.96801667
5487,4,2018_2019,2,191.2324833
5492,4,2018_2019,12,1057.9485
5503,4,2018_2019,34,2861.853867
5504,4,2018_2019,2,190.4183333
5516,4,2018_2019,1,18.08571667
5521,4,2018_2019,1,93.1021
5534,4,2018_2019,2,151.3492833
5539,4,2018_2019,1,75.3686
5563,4,2018_2019,2,191.4994167
5573,4,2018_2019,1,94.09571667
5574,4,2018_2019,1,55.34921667
5598,4,2018_2019,1,96.79506667
5674,4,2018_2019,1,47.91996667
5687,4,2018_2019,1,8.8498
5688,4,2018_2019,2,48.35111667
5693,4,2018_2019,1,46.14136667
5696,4,2018_2019,2,130.5976167
5718,4,2018_2019,2,107.2163167
5719,4,2018_2019,1,33.74686667
5721,4,2018_2019,1,94.96801667
5742,4,2018_2019,2,89.60651667
5830,4,2018_2019,1,98.08146667
6038,4,2018_2019,1,13.88648333
6297,4,2018_2019,1,96.26353333
6301,4,2018_2019,2,191.6938667
6320,4,2018_2019,2,156.7421667
6332,4,2018_2019,8,527.51105
6334,4,2018_2019,1,15.02405
6351,4,2018_2019,2,190.2506333
6374,4,2018_2019,25,1663.947433
6375,4,2018_2019,1,3.814466667
6376,4,2018_2019,1,96.15858333
6377,4,2018_2019,2,75.2395
6378,4,2018_2019,2,191.2324833
6379,4,2018_2019,27,2016.147783
6381,4,2018_2019,2,191.2324833
6383,4,2018_2019,1,95.0739
6389,4,2018_2019,2,66.98896667
6390,4,2018_2019,2,156.46265
6391,4,2018_2019,2,190.9506667
6393,4,2018_2019,2,168.1032333
6394,4,2018_2019,1,15.77413333
6396,4,2018_2019,2,123.9617
6399,4,2018_2019,1,61.22115
6401,4,2018_2019,2,107.6196333
6560,4,2018_2019,1,96.13416667
6565,4,2018_2019,2,190.2506333
6566,4,2018_2019,2,119.9
6567,4,2018_2019,1,48.12505
6569,4,2018_2019,1,96.36816667
6570,4,2018_2019,2,160.4075667
6572,4,2018_2019,2,190.2506333
6573,4,2018_2019,2,147.6689
6574,4,2018_2019,2,45.43893333
6578,4,2018_2019,1,96.13416667
6579,4,2018_2019,2,190.2506333
6580,4,2018_2019,1,98.08146667
6581,4,2018_2019,2,149.3359667
6582,4,2018_2019,2,168.1464
6583,4,2018_2019,1,93.99101667
6587,4,2018_2019,1,94.99653333
6589,4,2018_2019,2,101.01915
6590,4,2018_2019,2,188.98755
6592,4,2018_2019,1,92.78681667
6594,4,2018_2019,1,13.60076667
6595,4,2018_2019,2,188.98755
6596,4,2018_2019,1,93.99101667
6598,4,2018_2019,1,93.6124
6599,4,2018_2019,1,93.6124
6601,4,2018_2019,1,93.6124
6603,4,2018_2019,1,98.08146667
6604,4,2018_2019,1,49.2646
6605,4,2018_2019,2,188.4774167
6606,4,2018_2019,1,11.56483333
6608,4,2018_2019,2,95.99493333
6609,4,2018_2019,2,25.91271667
6610,4,2018_2019,2,191.6938667
6611,4,2018_2019,2,160.3455
6612,4,2018_2019,2,187.8705833
6613,4,2018_2019,1,70.606
6615,4,2018_2019,2,187.8705833
6616,4,2018_2019,6,147.3427333
6617,4,2018_2019,1,92.61871667
6618,4,2018_2019,1,92.61871667
6619,4,2018_2019,1,93.33596667
6622,4,2018_2019,1,95.25186667
6624,4,2018_2019,1,22.01271667
6626,4,2018_2019,2,187.8705833
6627,4,2018_2019,2,188.6888667
6629,4,2018_2019,2,187.8705833
6630,4,2018_2019,2,131.608
6632,4,2018_2019,1,92.61871667
6634,4,2018_2019,2,188.6888667
6635,4,2018_2019,2,188.6888667
6636,4,2018_2019,1,71.48798333
6648,4,2018_2019,2,191.4994167
6649,4,2018_2019,2,185.6486167
6651,4,2018_2019,2,131.4455667
6652,4,2018_2019,1,64.35586667
6657,4,2018_2019,1,19.68966667
6658,4,2018_2019,2,191.4994167
6662,4,2018_2019,1,95.97651667
6665,4,2018_2019,2,118.7521167
6666,4,2018_2019,1,12.35763333
6667,4,2018_2019,2,167.7714
6668,4,2018_2019,2,139.5228667
6669,4,2018_2019,1,73.51053333
6671,4,2018_2019,1,82.67135
6672,4,2018_2019,2,116.1723333
6673,4,2018_2019,2,128.8388
6675,4,2018_2019,1,92.78681667
6676,4,2018_2019,2,147.83025
6678,4,2018_2019,1,61.48428333
6679,4,2018_2019,2,188.4774167
6680,4,2018_2019,2,152.2279
6682,4,2018_2019,1,69.165
6684,4,2018_2019,1,9.3222
6685,4,2018_2019,2,188.4774167
6688,4,2018_2019,2,184.9356167
6691,4,2018_2019,2,184.9356167
6692,4,2018_2019,1,92.1488
6694,4,2018_2019,2,188.4774167
6695,4,2018_2019,2,180.3472167
6698,4,2018_2019,1,93.92153333
6700,4,2018_2019,2,148.8123333
6701,4,2018_2019,2,187.0682333
6704,4,2018_2019,1,94.09571667
6705,4,2018_2019,2,187.0682333
6707,4,2018_2019,1,85.62291667
6708,4,2018_2019,1,93.92153333
6709,4,2018_2019,1,93.1467
6710,4,2018_2019,1,93.1467
6711,4,2018_2019,2,44.16315
6712,4,2018_2019,2,170.5127333
6713,4,2018_2019,1,86.38676667
6719,4,2018_2019,2,115.4071167
6720,4,2018_2019,2,190.4183333
6721,4,2018_2019,1,94.3817
6722,4,2018_2019,2,188.6888667
6723,4,2018_2019,2,190.4183333
6734,4,2018_2019,1,93.2678
6737,4,2018_2019,2,190.2836833
6738,4,2018_2019,1,93.6124
6739,4,2018_2019,1,45.98726667
6742,4,2018_2019,2,46.68616667
6746,4,2018_2019,2,188.98755
6748,4,2018_2019,1,55.54736667
6752,4,2018_2019,2,190.2836833
6753,4,2018_2019,1,6.748516667
6754,4,2018_2019,1,96.79506667
6755,4,2018_2019,2,190.2836833
6758,4,2018_2019,2,176.3497667
6760,4,2018_2019,2,148.1687167
6761,4,2018_2019,1,37.19586667
6762,4,2018_2019,2,181.7817833
6764,4,2018_2019,1,94.0501
6765,4,2018_2019,2,187.4180167
6766,4,2018_2019,1,78.6804
6767,4,2018_2019,2,62.74016667
6768,4,2018_2019,2,193.1632333
6769,4,2018_2019,1,96.36816667
6770,4,2018_2019,2,116.9614667
6771,4,2018_2019,1,66.25451667
6772,4,2018_2019,2,190.2836833
6773,4,2018_2019,1,39.6188
6775,4,2018_2019,2,190.9506667
6777,4,2018_2019,2,191.4994167
6778,4,2018_2019,1,77.62143333
6782,4,2018_2019,2,120.2136333
6784,4,2018_2019,1,92.1488
6785,4,2018_2019,2,190.2506333
6788,4,2018_2019,1,93.2678
6789,4,2018_2019,2,190.9506667
6790,4,2018_2019,1,96.36816667
6791,4,2018_2019,1,96.79506667
6792,4,2018_2019,2,191.4994167
6795,4,2018_2019,1,96.26353333
6797,4,2018_2019,1,94.99653333
6798,4,2018_2019,1,48.16171667
6799,4,2018_2019,1,96.26353333
6804,4,2018_2019,2,190.4183333
6805,4,2018_2019,1,96.26353333
6807,4,2018_2019,2,184.9356167
6809,4,2018_2019,1,75.64176667
6821,4,2018_2019,2,190.4183333
6825,4,2018_2019,1,96.19948333
6826,4,2018_2019,21,1838.490283
6827,4,2018_2019,1,7.26535
6834,4,2018_2019,1,20.08791667
6838,4,2018_2019,1,59.5992
6839,4,2018_2019,1,67.90986667
6841,4,2018_2019,1,30.6708
6842,4,2018_2019,1,34.48801667
6852,4,2018_2019,1,96.26353333
6855,4,2018_2019,1,92.61871667
6856,4,2018_2019,1,95.25186667
6857,4,2018_2019,1,28.55375
6863,4,2018_2019,2,188.6888667
6866,4,2018_2019,2,193.1632333
6867,4,2018_2019,1,93.1467
6873,4,2018_2019,2,132.86205
6876,4,2018_2019,1,96.26353333
6877,4,2018_2019,2,190.9506667
6886,4,2018_2019,1,96.79506667
6888,4,2018_2019,2,118.6770333
6891,4,2018_2019,2,188.98755
6899,4,2018_2019,2,177.0996667
6901,4,2018_2019,2,188.6888667
6902,4,2018_2019,2,130.4230667
6906,4,2018_2019,1,20.58518333
6919,4,2018_2019,1,96.19948333
6923,4,2018_2019,1,95.25186667
6924,4,2018_2019,1,93.1021
6935,4,2018_2019,1,24.70885
6998,4,2018_2019,3,111.0082
7040,4,2018_2019,1,61.20038333
7068,4,2018_2019,2,191.4994167
7104,4,2018_2019,1,95.3529
7105,4,2018_2019,2,187.0682333
7578,4,2018_2019,1,13.08063333
7621,4,2018_2019,1,8.5393
7699,4,2018_2019,2,75.00586667
7900,4,2018_2019,1,93.1021
7907,4,2018_2019,1,93.1467
7910,4,2018_2019,2,95.28586667
8068,4,2018_2019,1,57.20866667
8206,4,2018_2019,29,1869.723867
8419,4,2018_2019,1,24.74236667
8540,4,2018_2019,1,7.0733
8555,4,2018_2019,2,123.46635
8652,4,2018_2019,2,189.2744333
8668,4,2018_2019,1,59.42116667
9747,4,2018_2019,1,93.2678
10323,4,2018_2019,1,16.81346667
10763,4,2018_2019,1,93.1467
11291,4,2018_2019,2,113.7511833
11292,4,2018_2019,1,94.11646667
11293,4,2018_2019,2,188.75705
11294,4,2018_2019,1,63.81678333
11296,4,2018_2019,1,94.65698333
11297,4,2018_2019,1,94.65698333
11298,4,2018_2019,2,188.75705
11300,4,2018_2019,1,94.65698333
11301,4,2018_2019,1,94.10006667
11302,4,2018_2019,2,188.75705
11303,4,2018_2019,2,188.75705
11304,4,2018_2019,2,188.75705
11332,4,2018_2019,1,37.01018333
11384,4,2018_2019,1,64.7657
11385,4,2018_2019,2,125.5179833
11386,4,2018_2019,2,183.5351667
11388,4,2018_2019,1,96.26353333
11389,4,2018_2019,1,41.4651
11391,4,2018_2019,2,161.6714
11392,4,2018_2019,23,1258.4663
11535,4,2018_2019,1,28.74623333
11538,4,2018_2019,1,93.1021
11539,4,2018_2019,1,12.59676667
11541,4,2018_2019,2,190.4183333
11550,4,2018_2019,1,93.33596667
11634,4,2018_2019,2,188.98755
11669,4,2018_2019,1,93.2678
11671,4,2018_2019,1,71.2164
11672,4,2018_2019,1,57.34708333
11673,4,2018_2019,1,64.71405
11674,4,2018_2019,1,93.2678
11675,4,2018_2019,1,93.2678
11676,4,2018_2019,1,93.2678
11677,4,2018_2019,1,93.2678
11678,4,2018_2019,1,22.0514
11730,4,2018_2019,2,191.6938667
11744,4,2018_2019,1,72.19855
11745,4,2018_2019,1,19.5152
11748,4,2018_2019,1,94.97415
12190,4,2018_2019,1,23.76388333
12192,4,2018_2019,1,80.50533333
12194,4,2018_2019,1,93.1021
12554,4,2018_2019,1,35.92071667
12555,4,2018_2019,1,48.10181667
13107,4,2018_2019,1,16.3001
13108,4,2018_2019,2,18.94686667
13360,4,2018_2019,1,94.21885
13599,4,2018_2019,15,505.5964
16209,4,2018_2019,1,93.1021
16210,4,2018_2019,2,52.02491667
16212,4,2018_2019,2,159.9830167
16335,4,2018_2019,2,183.0183333
17027,4,2018_2019,1,94.10006667
17054,4,2018_2019,1,93.1021
17276,4,2018_2019,1,9.0236
17303,4,2018_2019,1,64.72198333
17304,4,2018_2019,1,96.34936667
17620,4,2018_2019,2,157.5234167
17804,4,2018_2019,1,96.26353333
17818,4,2018_2019,2,191.6938667
18163,4,2018_2019,1,45.41275
18164,4,2018_2019,1,94.10006667
18395,4,2018_2019,1,94.96801667
18620,4,2018_2019,1,94.96801667
18721,4,2018_2019,1,9.68545
19677,4,2018_2019,1,94.96801667
20055,4,2018_2019,32,3032.60465
21147,4,2018_2019,2,123.4513333
21397,4,2018_2019,1,93.1021
22020,4,2018_2019,1,94.10006667
22129,4,2018_2019,1,94.11646667
22287,4,2018_2019,1,96.36816667
22321,4,2018_2019,1,7.994933333
22452,4,2018_2019,1,94.3817
22915,4,2018_2019,1,26.1493
22919,4,2018_2019,1,96.36816667
23264,4,2018_2019,1,7.852683333
23343,4,2018_2019,1,31.49183333
23344,4,2018_2019,1,92.78681667
23492,4,2018_2019,1,18.47588333
23522,4,2018_2019,1,26.3651
24976,4,2018_2019,1,26.46003333
25006,4,2018_2019,1,20.71346667
3236,1,2017_2018,2,168.1031
3302,1,2017_2018,2,137.7629667
3501,1,2017_2018,16,1151.584617
3726,1,2017_2018,10,523.89465
4265,1,2017_2018,1,92.44786667
4353,1,2017_2018,1,93.72561667
4367,1,2017_2018,2,163.9769167
4443,1,2017_2018,1,93.5819
5186,1,2017_2018,1,45.74366667
5198,1,2017_2018,1,94.1187
5199,1,2017_2018,2,188.0912833
5200,1,2017_2018,1,27.68173333
5201,1,2017_2018,2,192.5018167
5202,1,2017_2018,2,98.75753333
5203,1,2017_2018,29,2510.253133
5207,1,2017_2018,2,142.7155667
5211,1,2017_2018,31,2688.302533
5213,1,2017_2018,28,2581.962333
5216,1,2017_2018,29,1822.310483
5217,1,2017_2018,2,190.42725
5246,1,2017_2018,31,2833.512783
5249,1,2017_2018,2,188.0912833
5259,1,2017_2018,1,94.1187
5456,1,2017_2018,2,83.64116667
5461,1,2017_2018,1,59.60353333
5463,1,2017_2018,2,192.5018167
5466,1,2017_2018,1,96.14991667
5470,1,2017_2018,33,2755.973233
5477,1,2017_2018,15,814.8017667
5484,1,2017_2018,1,19.09776667
5485,1,2017_2018,2,192.5018167
5487,1,2017_2018,2,188.0912833
5492,1,2017_2018,24,2189.281833
5503,1,2017_2018,36,3135.692383
5504,1,2017_2018,2,186.4210333
5506,1,2017_2018,7,565.1061333
5516,1,2017_2018,2,175.80745
5534,1,2017_2018,2,165.4203333
5537,1,2017_2018,2,185.1418167
5539,1,2017_2018,2,171.07875
5542,1,2017_2018,33,1940.698433
5552,1,2017_2018,2,192.5018167
5556,1,2017_2018,1,47.11775
5563,1,2017_2018,2,187.2007667
5574,1,2017_2018,2,181.6645333
5582,1,2017_2018,2,178.8977
5588,1,2017_2018,1,29.81741667
5597,1,2017_2018,2,192.5018167
5633,1,2017_2018,1,73.04836667
5678,1,2017_2018,1,62.59858333
5685,1,2017_2018,1,7.2813
5687,1,2017_2018,2,185.83505
5688,1,2017_2018,1,70.45751667
5691,1,2017_2018,1,24.64946667
5693,1,2017_2018,2,143.0912
5718,1,2017_2018,2,162.3470667
5719,1,2017_2018,2,71.20931667
5721,1,2017_2018,1,63.55476667
5724,1,2017_2018,2,188.90395
5737,1,2017_2018,2,186.4210333
5742,1,2017_2018,1,45.06068333
6038,1,2017_2018,1,75.81655
6196,1,2017_2018,4,295.1224333
6297,1,2017_2018,2,190.42725
6320,1,2017_2018,2,168.9935167
6330,1,2017_2018,2,77.85345
6332,1,2017_2018,13,1038.0623
6334,1,2017_2018,2,168.2060833
6356,1,2017_2018,1,92.16768333
6374,1,2017_2018,23,1469.1561
6375,1,2017_2018,1,93.97258333
6376,1,2017_2018,1,93.97258333
6377,1,2017_2018,2,92.69706667
6378,1,2017_2018,2,188.0912833
6379,1,2017_2018,29,2266.904833
6381,1,2017_2018,2,188.0912833
6382,1,2017_2018,1,11.6043
6383,1,2017_2018,2,115.0429167
6384,1,2017_2018,2,149.2271667
6386,1,2017_2018,1,93.72561667
6387,1,2017_2018,1,93.72561667
6388,1,2017_2018,2,140.7657667
6389,1,2017_2018,2,159.6476167
6390,1,2017_2018,2,73.38241667
6391,1,2017_2018,2,185.8142833
6392,1,2017_2018,2,185.8142833
6393,1,2017_2018,2,112.4318667
6394,1,2017_2018,2,115.2135167
6395,1,2017_2018,2,185.8142833
6396,1,2017_2018,2,71.21518333
6397,1,2017_2018,2,185.8142833
6399,1,2017_2018,2,119.6979333
6400,1,2017_2018,14,481.8477
6401,1,2017_2018,1,27.25981667
6402,1,2017_2018,16,692.80525
6557,1,2017_2018,1,93.5819
6559,1,2017_2018,1,93.5819
6561,1,2017_2018,1,93.5819
6563,1,2017_2018,1,48.02133333
6564,1,2017_2018,2,171.31635
6565,1,2017_2018,2,186.3533667
6566,1,2017_2018,1,21.79786667
6567,1,2017_2018,1,62.71496667
6569,1,2017_2018,1,93.5819
6570,1,2017_2018,1,93.14708333
6572,1,2017_2018,2,186.3533667
6573,1,2017_2018,2,186.3533667
6574,1,2017_2018,2,116.2593333
6575,1,2017_2018,1,25.83946667
6576,1,2017_2018,1,93.20628333
6578,1,2017_2018,2,113.61105
6582,1,2017_2018,2,163.3003167
6583,1,2017_2018,2,184.1593167
6584,1,2017_2018,2,107.9929167
6589,1,2017_2018,2,189.2247667
6590,1,2017_2018,2,189.2247667
6592,1,2017_2018,2,103.7169
6593,1,2017_2018,1,94.13151667
6594,1,2017_2018,2,76.51775
6595,1,2017_2018,2,189.2247667
6596,1,2017_2018,2,189.2247667
6597,1,2017_2018,2,185.7870667
6598,1,2017_2018,1,93.51705
6599,1,2017_2018,2,170.3096833
6600,1,2017_2018,2,95.04141667
6601,1,2017_2018,2,106.8571333
6602,1,2017_2018,1,15.47738333
6603,1,2017_2018,2,172.4469833
6604,1,2017_2018,1,33.45245
6605,1,2017_2018,2,185.7870667
6606,1,2017_2018,2,105.3173
6607,1,2017_2018,1,93.51705
6608,1,2017_2018,2,185.7870667
6609,1,2017_2018,17,606.0409333
6610,1,2017_2018,2,185.7870667
6611,1,2017_2018,1,77.39406667
6612,1,2017_2018,1,88.95211667
6613,1,2017_2018,2,173.4964
6614,1,2017_2018,2,189.2778333
6615,1,2017_2018,1,94.21345
6616,1,2017_2018,1,18.3969
6617,1,2017_2018,2,162.4432667
6619,1,2017_2018,2,188.90395
6621,1,2017_2018,2,157.2981
6622,1,2017_2018,1,95.06438333
6624,1,2017_2018,1,26.83456667
6625,1,2017_2018,2,188.90395
6626,1,2017_2018,2,173.28445
6627,1,2017_2018,2,188.90395
6628,1,2017_2018,1,95.06438333
6629,1,2017_2018,2,189.2778333
6630,1,2017_2018,2,104.5427333
6631,1,2017_2018,1,16.42721667
6632,1,2017_2018,1,95.06438333
6633,1,2017_2018,1,95.08266667
6634,1,2017_2018,2,188.90395
6635,1,2017_2018,1,6.32135
6636,1,2017_2018,1,95.06438333
6646,1,2017_2018,1,94.04181667
6647,1,2017_2018,2,187.2007667
6648,1,2017_2018,2,187.2007667
6649,1,2017_2018,1,92.08866667
6651,1,2017_2018,2,187.2007667
6654,1,2017_2018,2,187.2007667
6655,1,2017_2018,2,105.2759
6657,1,2017_2018,2,167.24535
6658,1,2017_2018,1,94.04181667
6659,1,2017_2018,2,81.92486667
6660,1,2017_2018,1,92.08866667
6661,1,2017_2018,1,15.79538333
6663,1,2017_2018,1,93.15895
6665,1,2017_2018,1,92.08866667
6666,1,2017_2018,1,70.60076667
6669,1,2017_2018,2,144.2380667
6671,1,2017_2018,2,186.4614833
6673,1,2017_2018,2,123.4862167
6674,1,2017_2018,1,93.19543333
6675,1,2017_2018,1,95.12271667
6676,1,2017_2018,1,38.43223333
6678,1,2017_2018,1,74.15773333
6679,1,2017_2018,1,71.409
6682,1,2017_2018,1,95.12271667
6683,1,2017_2018,1,95.12271667
6685,1,2017_2018,2,127.6379333
6687,1,2017_2018,1,95.12271667
6689,1,2017_2018,2,115.0524833
6690,1,2017_2018,2,82.17905
6691,1,2017_2018,1,83.41601667
6692,1,2017_2018,1,95.12271667
6693,1,2017_2018,2,186.4614833
6694,1,2017_2018,1,93.26605
6695,1,2017_2018,2,152.0189833
6698,1,2017_2018,2,185.83505
6699,1,2017_2018,1,65.08478333
6700,1,2017_2018,1,71.77015
6701,1,2017_2018,2,175.1978333
6702,1,2017_2018,1,48.01835
6703,1,2017_2018,1,15.39121667
6705,1,2017_2018,1,93.10451667
6707,1,2017_2018,2,31.5976
6708,1,2017_2018,1,92.73053333
6709,1,2017_2018,2,185.83505
6710,1,2017_2018,2,120.7502667
6711,1,2017_2018,1,93.10451667
6712,1,2017_2018,2,111.7954
6713,1,2017_2018,2,186.4614833
6715,1,2017_2018,2,114.72105
6716,1,2017_2018,1,94.2426
6717,1,2017_2018,1,21.0007
6718,1,2017_2018,2,186.4210333
6719,1,2017_2018,1,92.17843333
6720,1,2017_2018,1,61.21598333
6721,1,2017_2018,2,186.4614833
6722,1,2017_2018,1,94.2426
6723,1,2017_2018,1,18.21495
6724,1,2017_2018,2,44.43428333
6725,1,2017_2018,1,30.2778
6726,1,2017_2018,1,15.99338333
6727,1,2017_2018,1,92.16768333
6728,1,2017_2018,1,6.0405
6729,1,2017_2018,2,145.2656333
6730,1,2017_2018,2,185.1418167
6731,1,2017_2018,1,6.244116667
6732,1,2017_2018,2,185.1418167
6734,1,2017_2018,1,92.16768333
6735,1,2017_2018,1,92.97413333
6736,1,2017_2018,1,94.21345
6737,1,2017_2018,2,125.6192833
6738,1,2017_2018,2,185.1418167
6739,1,2017_2018,1,45.56056667
6740,1,2017_2018,1,93.5819
6742,1,2017_2018,1,93.5819
6744,1,2017_2018,1,23.64095
6746,1,2017_2018,2,189.2247667
6751,1,2017_2018,2,130.3627167
6752,1,2017_2018,2,188.0693667
6753,1,2017_2018,1,60.19228333
6754,1,2017_2018,2,186.4356833
6755,1,2017_2018,2,188.0693667
6756,1,2017_2018,2,101.7359
6757,1,2017_2018,2,186.4356833
6758,1,2017_2018,2,160.5891667
6759,1,2017_2018,1,63.74345
6760,1,2017_2018,1,24.05098333
6761,1,2017_2018,2,179.1543833
6762,1,2017_2018,2,188.0693667
6763,1,2017_2018,1,57.20306667
6764,1,2017_2018,1,94.5085
6765,1,2017_2018,2,188.0693667
6766,1,2017_2018,2,186.4356833
6767,1,2017_2018,2,68.86305
6768,1,2017_2018,1,93.11121667
6769,1,2017_2018,1,93.11121667
6770,1,2017_2018,1,93.11121667
6771,1,2017_2018,2,151.0311167
6772,1,2017_2018,2,188.0693667
6773,1,2017_2018,1,30.29448333
6774,1,2017_2018,2,95.03763333
6775,1,2017_2018,2,170.4438333
6776,1,2017_2018,1,92.73053333
6777,1,2017_2018,1,92.97413333
6778,1,2017_2018,1,45.08616667
6779,1,2017_2018,2,154.8640167
6780,1,2017_2018,1,95.12271667
6783,1,2017_2018,1,11.7067
6785,1,2017_2018,1,93.14708333
6790,1,2017_2018,1,93.32446667
6791,1,2017_2018,1,17.22183333
6792,1,2017_2018,1,93.32446667
6794,1,2017_2018,1,93.00845
6795,1,2017_2018,1,96.94426667
6796,1,2017_2018,1,20.88058333
6797,1,2017_2018,2,190.42725
6798,1,2017_2018,2,190.42725
6799,1,2017_2018,2,146.219
6800,1,2017_2018,1,84.06368333
6801,1,2017_2018,1,12.03625
6802,1,2017_2018,1,93.48298333
6803,1,2017_2018,1,14.6198
6804,1,2017_2018,2,97.4188
6805,1,2017_2018,1,96.94426667
6806,1,2017_2018,1,95.12271667
6807,1,2017_2018,1,32.52413333
6808,1,2017_2018,1,20.96498333
6809,1,2017_2018,1,95.12271667
6810,1,2017_2018,1,8.982533333
6821,1,2017_2018,2,175.0133667
6822,1,2017_2018,1,71.69998333
6823,1,2017_2018,1,92.17843333
6826,1,2017_2018,2,186.4210333
6828,1,2017_2018,2,188.0693667
6829,1,2017_2018,2,140.2804167
6830,1,2017_2018,2,126.9333667
6831,1,2017_2018,2,115.9695333
6832,1,2017_2018,1,19.95541667
6834,1,2017_2018,1,26.29066667
6835,1,2017_2018,1,93.15895
6836,1,2017_2018,2,103.68005
6838,1,2017_2018,1,63.65855
6843,1,2017_2018,1,67.74243333
6846,1,2017_2018,2,38.26415
6847,1,2017_2018,1,71.78403333
6848,1,2017_2018,1,93.5819
6849,1,2017_2018,11,724.2384167
6852,1,2017_2018,2,157.5104167
6855,1,2017_2018,1,94.21345
6856,1,2017_2018,1,95.06438333
6857,1,2017_2018,1,47.78895
6858,1,2017_2018,1,22.14578333
6859,1,2017_2018,1,48.76483333
6861,1,2017_2018,1,95.08266667
6862,1,2017_2018,1,93.56086667
6863,1,2017_2018,2,180.5522
6864,1,2017_2018,1,39.4914
6867,1,2017_2018,2,167.3641167
6870,1,2017_2018,1,60.36956667
6872,1,2017_2018,1,93.82128333
6873,1,2017_2018,2,102.1730333
6874,1,2017_2018,1,5.261333333
6875,1,2017_2018,1,65.97935
6881,1,2017_2018,1,15.78143333
6884,1,2017_2018,1,93.48298333
6885,1,2017_2018,1,93.26605
6886,1,2017_2018,1,18.33258333
6887,1,2017_2018,2,186.3533667
6888,1,2017_2018,2,123.6384
6890,1,2017_2018,1,96.94426667
6891,1,2017_2018,2,180.6011167
6894,1,2017_2018,1,92.27001667
6895,1,2017_2018,1,92.27001667
6896,1,2017_2018,1,15.03701667
6897,1,2017_2018,1,59.34346667
6913,1,2017_2018,1,92.97413333
6920,1,2017_2018,2,118.9746333
6921,1,2017_2018,1,96.14991667
6922,1,2017_2018,2,113.4944667
6923,1,2017_2018,2,188.5977833
6924,1,2017_2018,2,188.88045
6925,1,2017_2018,1,85.5102
6926,1,2017_2018,1,96.14991667
6927,1,2017_2018,1,10.63971667
6928,1,2017_2018,2,173.8471667
6929,1,2017_2018,2,84.8758
6930,1,2017_2018,2,188.5977833
6931,1,2017_2018,2,188.5977833
6932,1,2017_2018,1,75.10331667
7064,1,2017_2018,1,10.75786667
7069,1,2017_2018,1,93.19543333
7105,1,2017_2018,1,65.48278333
7577,1,2017_2018,1,48.09285
7578,1,2017_2018,1,93.14708333
7692,1,2017_2018,1,92.44786667
7914,1,2017_2018,1,9.5817
8099,1,2017_2018,1,14.75061667
8204,1,2017_2018,1,92.44786667
8652,1,2017_2018,1,94.5085
10755,1,2017_2018,1,92.44786667
10802,1,2017_2018,15,653.1862333
15805,1,2017_2018,1,77.19521667
18616,1,2017_2018,1,33.86281667
18867,1,2017_2018,1,71.23123333
19669,1,2017_2018,1,35.79068333
19677,1,2017_2018,2,164.3420833
20055,1,2017_2018,35,3284.740717
20062,1,2017_2018,1,67.72533333
2950,2,2016_2017,1,35.19743333
3023,2,2016_2017,2,190.0804667
3093,2,2016_2017,2,187.3171
3130,2,2016_2017,1,22.43966667
3163,2,2016_2017,1,7.493583333
3253,2,2016_2017,1,93.21593333
3265,2,2016_2017,1,93.06071667
3269,2,2016_2017,2,121.3334833
3362,2,2016_2017,2,186.41815
3389,2,2016_2017,2,140.9207833
3416,2,2016_2017,1,93.12533333
